starttime,hotelid,notcancelcii
2015-1-2,443173,29
2015-1-2,443230,147
2015-1-2,443563,3
2015-1-2,445230,15
2015-1-2,447916,3
2015-1-2,455417,117
2015-1-2,455847,39
2015-1-2,457639,33
2015-1-2,464470,9
2015-1-2,465000,71
2015-1-2,480402,29
2015-1-2,483339,7
2015-1-2,485214,47
2015-1-2,485354,61
2015-1-2,485485,23
2015-1-2,491009,19
2015-1-2,493151,5
2015-1-2,497880,5
2015-1-2,498396,9
2015-1-2,524713,13
2015-1-2,547841,13
2015-1-2,549262,3
2015-1-2,619600,35
2015-1-2,677337,29
2015-1-2,752357,7
2015-1-2,753355,5
2015-1-2,893558,5
2015-1-2,923828,59
2015-1-2,930326,15
2015-1-2,946096,83
2015-1-2,950440,9
2015-1-2,972506,23
2015-1-2,988366,3
2015-1-2,988426,3
2015-1-2,991230,7
2015-1-2,999597,3
2015-1-2,1101631,5
2015-1-2,1106684,3
2015-1-2,1188650,17
2015-1-2,1206492,19
2015-1-2,1207073,43
2015-1-2,1207496,15
2015-1-2,1207706,3
2015-1-2,1243545,3
2015-1-2,1285381,9
2015-1-2,1320555,3
2015-1-2,1333915,45
2015-1-2,1377758,21
2015-1-2,1422804,19
2015-1-2,1445437,3
2015-1-2,1447549,3
2015-1-2,1450770,5
2015-1-2,1488015,21
2015-1-2,1488024,13
2015-1-2,1488060,11
2015-1-2,1507659,37
2015-1-2,1521818,5
2015-1-2,1525338,9
2015-1-2,1525653,11
2015-1-2,1526681,17
2015-1-2,1537324,5
2015-1-2,1543382,9
2015-1-2,1544168,7
2015-1-2,1548390,7
2015-1-2,1558290,3
2015-1-2,1558373,3
2015-1-2,1558431,3
2015-1-2,1565864,5
2015-1-2,1565984,5
2015-1-2,1566049,5
2015-1-2,1569685,3
2015-1-2,1576201,3
2015-1-2,1648047,3
2015-1-2,1650125,3
2015-1-2,1685727,7
2015-1-2,1687527,7
2015-1-2,1695798,77
2015-1-2,1698222,61
2015-1-2,1715268,5
2015-1-2,1730553,5
2015-1-2,1731171,3
2015-1-2,1732808,7
2015-1-2,1733387,7
2015-1-2,1735148,3
2015-1-2,1735725,9
2015-1-2,1736369,9
2015-1-2,1747669,5
2015-1-2,1767488,5
2015-1-2,1793350,7
2015-1-2,1799747,5
2015-1-2,1812361,5
2015-1-2,1816938,7
2015-1-2,1819807,3
2015-1-2,1828214,3
2015-1-2,1828397,7
2015-1-2,1831258,15
2015-1-2,1831391,3
2015-1-2,1840208,7
2015-1-2,1865708,7
2015-1-2,1871262,5
2015-1-2,1903315,3
2015-1-2,1921482,3
2015-1-2,1928326,3
2015-1-2,2028215,3
2015-1-2,2145931,9
2015-1-2,2188970,41
2015-1-2,2189036,9
2015-1-2,2189094,7
2015-1-2,2189132,9
2015-1-2,2192423,3
2015-1-2,2274786,5
2015-1-2,2371680,9
2015-1-2,2377103,29
2015-1-3,352972,33
2015-1-3,376834,27
2015-1-3,382765,11
2015-1-3,400229,13
2015-1-3,404224,11
2015-1-3,404868,13
2015-1-3,435150,15
2015-1-3,438233,21
2015-1-3,438644,3
2015-1-3,440020,61
2015-1-3,443426,7
2015-1-3,444258,47
2015-1-3,457059,5
2015-1-3,458431,9
2015-1-3,458583,5
2015-1-3,461897,7
2015-1-3,495558,5
2015-1-3,496651,25
2015-1-3,498223,11
2015-1-3,498416,3
2015-1-3,750327,5
2015-1-3,896007,11
2015-1-3,930483,5
2015-1-3,944521,3
2015-1-3,988288,5
2015-1-3,991179,3
2015-1-3,1026444,15
2015-1-3,1105449,3
2015-1-3,1125958,11
2015-1-3,1140655,19
2015-1-3,1193751,3
2015-1-3,1206696,5
2015-1-3,1206742,9
2015-1-3,1221802,5
2015-1-3,1316335,5
2015-1-3,1442884,5
2015-1-3,1487764,7
2015-1-3,1487914,3
2015-1-3,1489811,7
2015-1-3,1517221,3
2015-1-3,1525502,3
2015-1-3,1525834,3
2015-1-3,1525878,5
2015-1-3,1526178,3
2015-1-3,1526309,3
2015-1-3,1526603,9
2015-1-3,1526740,5
2015-1-3,1527084,3
2015-1-3,1537358,3
2015-1-3,1542793,5
2015-1-3,1542901,3
2015-1-3,1575384,9
2015-1-3,1577509,3
2015-1-3,1590918,7
2015-1-3,1667401,3
2015-1-3,1677914,37
2015-1-3,1685853,3
2015-1-3,1705430,3
2015-1-3,1731037,3
2015-1-3,1735204,11
2015-1-3,1741964,5
2015-1-3,1812367,3
2015-1-3,1839430,3
2015-1-3,1840335,3
2015-1-3,1845683,3
2015-1-3,1927956,5
2015-1-3,1928015,3
2015-1-3,2000263,3
2015-1-3,2145622,15
2015-1-3,2178768,3
2015-1-3,2188751,3
2015-1-3,2195278,3
2015-1-3,2374719,3
2015-1-3,351661,37
2015-1-3,352934,37
2015-1-3,353719,3
2015-1-3,376630,29
2015-1-3,392426,27
2015-1-3,394138,11
2015-1-3,394209,5
2015-1-3,401156,51
2015-1-3,405110,15
2015-1-3,424248,23
2015-1-3,427497,73
2015-1-3,434059,19
2015-1-3,434336,29
2015-1-3,440993,11
2015-1-3,443364,5
2015-1-3,448227,7
2015-1-3,451841,11
2015-1-3,451932,9
2015-1-3,453345,7
2015-1-3,453399,17
2015-1-3,459432,3
2015-1-3,462197,5
2015-1-3,478371,5
2015-1-3,478541,5
2015-1-3,485507,5
2015-1-3,494836,17
2015-1-3,496978,13
2015-1-3,547848,3
2015-1-3,711529,9
2015-1-3,721379,5
2015-1-3,753070,5
2015-1-3,753169,3
2015-1-3,753208,3
2015-1-3,787080,9
2015-1-3,869751,13
2015-1-3,930495,5
2015-1-3,1008816,13
2015-1-3,1126066,5
2015-1-3,1139367,9
2015-1-3,1206515,5
2015-1-3,1206544,9
2015-1-3,1206840,5
2015-1-3,1206878,9
2015-1-3,1206920,3
2015-1-3,1207291,5
2015-1-3,1236678,13
2015-1-3,1247654,3
2015-1-3,1303442,5
2015-1-3,1318670,11
2015-1-3,1419445,3
2015-1-3,1507696,29
2015-1-3,1515109,23
2015-1-3,1520595,3
2015-1-3,1526623,3
2015-1-3,1526641,5
2015-1-3,1526823,7
2015-1-3,1559763,5
2015-1-3,1575919,3
2015-1-3,1668459,9
2015-1-3,1677647,11
2015-1-3,1678059,75
2015-1-3,1831276,3
2015-1-3,1845703,39
2015-1-3,1889294,3
2015-1-3,1902733,5
2015-1-3,2158455,3
2015-1-3,2324014,3
2015-1-3,351642,27
2015-1-3,376673,15
2015-1-3,382789,5
2015-1-3,382884,13
2015-1-3,385765,9
2015-1-3,399307,27
2015-1-3,436130,23
2015-1-3,436187,39
2015-1-3,441291,5
2015-1-3,444549,13
2015-1-3,445115,5
2015-1-3,446493,19
2015-1-3,448029,17
2015-1-3,485637,11
2015-1-3,486234,5
2015-1-3,498607,9
2015-1-3,498644,11
2015-1-3,548928,7
2015-1-3,721880,5
2015-1-3,874429,5
2015-1-3,917961,11
2015-1-3,983924,3
2015-1-3,1006258,3
2015-1-3,1017511,3
2015-1-3,1087593,3
2015-1-3,1206246,43
2015-1-3,1206458,7
2015-1-3,1207130,13
2015-1-3,1207675,7
2015-1-3,1207843,7
2015-1-3,1211065,3
2015-1-3,1218927,7
2015-1-3,1218968,3
2015-1-3,1227662,5
2015-1-3,1232955,3
2015-1-3,1247673,3
2015-1-3,1389188,3
2015-1-3,1444940,3
2015-1-3,1487825,13
2015-1-3,1487979,3
2015-1-3,1494830,5
2015-1-3,1499435,37
2015-1-3,1525614,3
2015-1-3,1525804,7
2015-1-3,1526231,3
2015-1-3,1526531,7
2015-1-3,1575922,3
2015-1-3,1620713,3
2015-1-3,1677592,23
2015-1-3,1678077,7
2015-1-3,1711554,3
2015-1-3,1731137,5
2015-1-3,1735624,5
2015-1-3,1747626,7
2015-1-3,1814214,3
2015-1-3,1814389,7
2015-1-3,1819741,3
2015-1-3,1845690,7
2015-1-3,1866127,5
2015-1-3,1938151,3
2015-1-3,1938290,3
2015-1-3,2100044,5
2015-1-3,2165141,3
2015-1-3,2188917,3
2015-1-3,2188926,5
2015-1-3,2242746,5
2015-1-3,2290527,5
2015-1-3,2341724,7
2015-1-3,2373499,23
2015-1-3,352941,21
2015-1-3,375003,9
2015-1-3,376800,7
2015-1-3,382749,9
2015-1-3,392481,3
2015-1-3,427515,3
2015-1-3,432833,5
2015-1-3,433206,3
2015-1-3,435498,7
2015-1-3,436236,27
2015-1-3,442909,5
2015-1-3,444381,9
2015-1-3,445072,5
2015-1-3,449729,23
2015-1-3,453937,17
2015-1-3,454474,13
2015-1-3,462210,3
2015-1-3,481935,7
2015-1-3,485945,3
2015-1-3,486386,3
2015-1-3,495222,21
2015-1-3,497979,15
2015-1-3,498716,25
2015-1-3,683555,3
2015-1-3,752287,3
2015-1-3,814976,3
2015-1-3,874136,3
2015-1-3,937732,3
2015-1-3,942523,9
2015-1-3,943557,9
2015-1-3,945829,5
2015-1-3,965066,5
2015-1-3,983749,7
2015-1-3,1067770,3
2015-1-3,1074655,3
2015-1-3,1085162,5
2015-1-3,1126019,5
2015-1-3,1202193,7
2015-1-3,1206419,19
2015-1-3,1207214,9
2015-1-3,1207579,7
2015-1-3,1228196,5
2015-1-3,1236462,11
2015-1-3,1248761,5
2015-1-3,1249612,3
2015-1-3,1284573,3
2015-1-3,1287295,3
2015-1-3,1313071,3
2015-1-3,1385258,3
2015-1-3,1407386,11
2015-1-3,1465799,7
2015-1-3,1517705,9
2015-1-3,1525580,9
2015-1-3,1526762,7
2015-1-3,1526986,7
2015-1-3,1535514,3
2015-1-3,1677685,29
2015-1-3,1707763,11
2015-1-3,1709401,21
2015-1-3,1735053,11
2015-1-3,1735511,5
2015-1-3,1741905,3
2015-1-3,1747562,3
2015-1-3,1747736,3
2015-1-3,1752391,3
2015-1-3,1795043,3
2015-1-3,1921416,3
2015-1-3,1928113,5
2015-1-3,2110800,3
2015-1-3,2188943,3
2015-1-3,2260432,7
2015-1-3,2362658,15
2015-1-3,353729,25
2015-1-3,354071,13
2015-1-3,376665,69
2015-1-3,376734,33
2015-1-3,376846,31
2015-1-3,385788,9
2015-1-3,400713,73
2015-1-3,438861,5
2015-1-3,439053,43
2015-1-3,441209,11
2015-1-3,443173,5
2015-1-3,443230,47
2015-1-3,443563,7
2015-1-3,445230,7
2015-1-3,447916,15
2015-1-3,455417,43
2015-1-3,455847,13
2015-1-3,457639,7
2015-1-3,465000,17
2015-1-3,480402,11
2015-1-3,483339,13
2015-1-3,485214,9
2015-1-3,485354,5
2015-1-3,485485,3
2015-1-3,491009,5
2015-1-3,498396,9
2015-1-3,547841,5
2015-1-3,619600,5
2015-1-3,673255,3
2015-1-3,677337,3
2015-1-3,752357,3
2015-1-3,923828,21
2015-1-3,930326,7
2015-1-3,935411,3
2015-1-3,946096,9
2015-1-3,972506,3
2015-1-3,991230,11
2015-1-3,1206492,13
2015-1-3,1207073,17
2015-1-3,1207166,3
2015-1-3,1207496,7
2015-1-3,1207706,3
2015-1-3,1243545,3
2015-1-3,1285381,5
2015-1-3,1320555,9
2015-1-3,1333915,15
2015-1-3,1377758,9
2015-1-3,1422804,13
2015-1-3,1488015,19
2015-1-3,1488024,7
2015-1-3,1507659,25
2015-1-3,1525338,5
2015-1-3,1526681,7
2015-1-3,1543382,5
2015-1-3,1558373,3
2015-1-3,1575878,3
2015-1-3,1576201,9
2015-1-3,1695798,15
2015-1-3,1698222,13
2015-1-3,1732808,9
2015-1-3,1733387,3
2015-1-3,1735148,7
2015-1-3,1735425,3
2015-1-3,1735678,9
2015-1-3,1735725,9
2015-1-3,1736369,3
2015-1-3,1747669,3
2015-1-3,1758403,3
2015-1-3,1793350,5
2015-1-3,1816938,7
2015-1-3,1824533,3
2015-1-3,1831258,11
2015-1-3,1831391,3
2015-1-3,1871262,3
2015-1-3,1921233,5
2015-1-3,1928326,3
2015-1-3,2188970,5
2015-1-3,2189036,3
2015-1-3,2189094,3
2015-1-3,2192423,3
2015-1-3,2208841,3
2015-1-3,2377103,13
2015-1-4,352972,11
2015-1-4,376834,31
2015-1-4,382765,21
2015-1-4,400229,11
2015-1-4,404224,13
2015-1-4,425560,17
2015-1-4,435150,13
2015-1-4,438233,5
2015-1-4,438644,15
2015-1-4,440020,55
2015-1-4,443426,3
2015-1-4,444258,7
2015-1-4,457059,9
2015-1-4,458431,11
2015-1-4,458583,3
2015-1-4,485598,5
2015-1-4,493433,7
2015-1-4,496651,27
2015-1-4,498223,9
2015-1-4,723934,5
2015-1-4,787610,9
2015-1-4,814273,3
2015-1-4,896007,7
2015-1-4,930483,7
2015-1-4,944521,5
2015-1-4,991179,3
2015-1-4,1026444,9
2015-1-4,1125958,7
2015-1-4,1140655,5
2015-1-4,1206306,15
2015-1-4,1206530,5
2015-1-4,1206696,3
2015-1-4,1206742,7
2015-1-4,1279370,5
2015-1-4,1316335,5
2015-1-4,1442884,7
2015-1-4,1487764,11
2015-1-4,1503351,9
2015-1-4,1507592,5
2015-1-4,1517221,5
2015-1-4,1525834,5
2015-1-4,1526309,5
2015-1-4,1526603,5
2015-1-4,1526740,3
2015-1-4,1527084,5
2015-1-4,1542793,5
2015-1-4,1575384,11
2015-1-4,1577509,5
2015-1-4,1677914,27
2015-1-4,1735204,5
2015-1-4,1752323,3
2015-1-4,1812367,3
2015-1-4,1840335,3
2015-1-4,1928015,3
2015-1-4,2000263,3
2015-1-4,2023090,5
2015-1-4,2145622,11
2015-1-4,2195278,3
2015-1-4,2289232,3
2015-1-4,351661,5
2015-1-4,352934,11
2015-1-4,353719,7
2015-1-4,376630,7
2015-1-4,392426,19
2015-1-4,394138,5
2015-1-4,394209,3
2015-1-4,401156,15
2015-1-4,405110,27
2015-1-4,424248,11
2015-1-4,427497,21
2015-1-4,434059,3
2015-1-4,434336,9
2015-1-4,440993,9
2015-1-4,442850,3
2015-1-4,443364,5
2015-1-4,448227,11
2015-1-4,451841,25
2015-1-4,451932,11
2015-1-4,453345,7
2015-1-4,453399,15
2015-1-4,459432,5
2015-1-4,478371,27
2015-1-4,478541,7
2015-1-4,478799,9
2015-1-4,485507,3
2015-1-4,494836,19
2015-1-4,495313,3
2015-1-4,496978,17
2015-1-4,549488,5
2015-1-4,704566,5
2015-1-4,711529,3
2015-1-4,721379,3
2015-1-4,749218,3
2015-1-4,753070,5
2015-1-4,753169,5
2015-1-4,869751,15
2015-1-4,930495,13
2015-1-4,965088,3
2015-1-4,983944,3
2015-1-4,991212,9
2015-1-4,1008816,19
2015-1-4,1139367,9
2015-1-4,1206515,7
2015-1-4,1206544,5
2015-1-4,1206840,5
2015-1-4,1206878,5
2015-1-4,1206920,5
2015-1-4,1207291,3
2015-1-4,1207866,7
2015-1-4,1236678,7
2015-1-4,1303109,3
2015-1-4,1318670,11
2015-1-4,1507696,9
2015-1-4,1515109,11
2015-1-4,1520595,3
2015-1-4,1525524,5
2015-1-4,1526203,5
2015-1-4,1526623,3
2015-1-4,1526641,7
2015-1-4,1526823,3
2015-1-4,1656379,3
2015-1-4,1677647,13
2015-1-4,1678059,33
2015-1-4,1735386,3
2015-1-4,1788758,3
2015-1-4,1845703,45
2015-1-4,1889294,3
2015-1-4,1902733,5
2015-1-4,1928269,3
2015-1-4,2164979,3
2015-1-4,2165485,3
2015-1-4,2189173,3
2015-1-4,2324014,5
2015-1-4,351642,21
2015-1-4,376673,9
2015-1-4,382789,9
2015-1-4,382884,9
2015-1-4,385765,25
2015-1-4,399307,13
2015-1-4,436130,9
2015-1-4,436187,47
2015-1-4,441291,13
2015-1-4,444549,9
2015-1-4,446299,5
2015-1-4,446493,29
2015-1-4,448029,5
2015-1-4,485637,3
2015-1-4,486234,7
2015-1-4,498607,5
2015-1-4,498644,19
2015-1-4,721880,7
2015-1-4,874429,21
2015-1-4,917961,13
2015-1-4,932969,3
2015-1-4,983924,5
2015-1-4,1019284,3
2015-1-4,1206246,45
2015-1-4,1206458,17
2015-1-4,1207130,29
2015-1-4,1207675,3
2015-1-4,1207843,27
2015-1-4,1218927,11
2015-1-4,1227662,7
2015-1-4,1227694,3
2015-1-4,1247673,3
2015-1-4,1311435,3
2015-1-4,1339965,3
2015-1-4,1374660,3
2015-1-4,1389188,3
2015-1-4,1444940,3
2015-1-4,1487825,5
2015-1-4,1487979,11
2015-1-4,1494830,5
2015-1-4,1499435,5
2015-1-4,1521330,3
2015-1-4,1525614,5
2015-1-4,1525804,3
2015-1-4,1575922,9
2015-1-4,1578461,11
2015-1-4,1677592,39
2015-1-4,1678077,5
2015-1-4,1711554,5
2015-1-4,1736284,3
2015-1-4,1747626,5
2015-1-4,1752258,5
2015-1-4,1760726,3
2015-1-4,1773153,3
2015-1-4,1819741,3
2015-1-4,1820740,3
2015-1-4,1845690,5
2015-1-4,2100044,5
2015-1-4,2165141,3
2015-1-4,2242746,7
2015-1-4,2290527,5
2015-1-4,2341724,11
2015-1-4,2373499,17
2015-1-4,352941,9
2015-1-4,375003,3
2015-1-4,382749,11
2015-1-4,392481,7
2015-1-4,427515,3
2015-1-4,432833,5
2015-1-4,433206,7
2015-1-4,435498,3
2015-1-4,436236,9
2015-1-4,438637,5
2015-1-4,444381,23
2015-1-4,444795,5
2015-1-4,445072,3
2015-1-4,449729,13
2015-1-4,453937,7
2015-1-4,454474,5
2015-1-4,468493,3
2015-1-4,481935,7
2015-1-4,485945,5
2015-1-4,493182,21
2015-1-4,495222,7
2015-1-4,497979,3
2015-1-4,498716,33
2015-1-4,683555,3
2015-1-4,790346,3
2015-1-4,814700,3
2015-1-4,814976,9
2015-1-4,874136,3
2015-1-4,935199,11
2015-1-4,942523,7
2015-1-4,943557,5
2015-1-4,965066,3
2015-1-4,983749,3
2015-1-4,1067770,3
2015-1-4,1085162,5
2015-1-4,1126019,3
2015-1-4,1206419,23
2015-1-4,1206593,13
2015-1-4,1207214,7
2015-1-4,1207579,15
2015-1-4,1228196,5
2015-1-4,1236462,3
2015-1-4,1312950,7
2015-1-4,1407386,7
2015-1-4,1411080,3
2015-1-4,1517705,3
2015-1-4,1525580,9
2015-1-4,1526762,5
2015-1-4,1535514,5
2015-1-4,1562304,3
2015-1-4,1617073,3
2015-1-4,1677685,19
2015-1-4,1685484,3
2015-1-4,1707763,15
2015-1-4,1712976,3
2015-1-4,1735053,7
2015-1-4,1735646,3
2015-1-4,1747562,3
2015-1-4,1793331,5
2015-1-4,1814729,3
2015-1-4,1840112,5
2015-1-4,1902946,3
2015-1-4,2260432,3
2015-1-4,2362658,7
2015-1-4,353729,7
2015-1-4,376665,43
2015-1-4,376734,15
2015-1-4,376846,17
2015-1-4,385788,11
2015-1-4,400713,73
2015-1-4,438861,5
2015-1-4,439053,17
2015-1-4,441209,13
2015-1-4,443173,3
2015-1-4,443230,47
2015-1-4,443563,3
2015-1-4,445230,13
2015-1-4,455417,31
2015-1-4,455847,11
2015-1-4,457639,17
2015-1-4,465000,5
2015-1-4,483339,7
2015-1-4,485214,9
2015-1-4,485354,5
2015-1-4,491009,15
2015-1-4,497880,3
2015-1-4,498396,7
2015-1-4,547841,9
2015-1-4,619600,15
2015-1-4,752357,3
2015-1-4,919397,3
2015-1-4,923828,11
2015-1-4,930326,5
2015-1-4,935411,3
2015-1-4,946096,7
2015-1-4,950440,7
2015-1-4,972506,13
2015-1-4,991230,3
2015-1-4,999597,9
2015-1-4,1106684,5
2015-1-4,1188650,3
2015-1-4,1206492,9
2015-1-4,1207073,11
2015-1-4,1207496,17
2015-1-4,1218891,3
2015-1-4,1285381,5
2015-1-4,1333915,15
2015-1-4,1377758,9
2015-1-4,1422804,11
2015-1-4,1446547,3
2015-1-4,1488015,17
2015-1-4,1488024,13
2015-1-4,1507659,17
2015-1-4,1525338,5
2015-1-4,1525653,3
2015-1-4,1526681,9
2015-1-4,1537324,3
2015-1-4,1543382,3
2015-1-4,1544168,3
2015-1-4,1566049,3
2015-1-4,1575878,5
2015-1-4,1576201,5
2015-1-4,1695798,13
2015-1-4,1698222,13
2015-1-4,1732808,3
2015-1-4,1735148,3
2015-1-4,1735425,3
2015-1-4,1735678,5
2015-1-4,1747669,3
2015-1-4,1758403,3
2015-1-4,1793350,5
2015-1-4,1816938,19
2015-1-4,1819807,3
2015-1-4,1831258,11
2015-1-4,1831391,3
2015-1-4,1871262,3
2015-1-4,1903315,7
2015-1-4,1921482,3
2015-1-4,2145931,3
2015-1-4,2188970,3
2015-1-4,2189036,3
2015-1-4,2208841,3
2015-1-4,2319209,3
2015-1-4,2377103,15
2015-1-5,352972,5
2015-1-5,376834,31
2015-1-5,382765,9
2015-1-5,400229,9
2015-1-5,404224,23
2015-1-5,425560,23
2015-1-5,435150,11
2015-1-5,438233,9
2015-1-5,438644,15
2015-1-5,440020,63
2015-1-5,443426,5
2015-1-5,444258,7
2015-1-5,457059,3
2015-1-5,458431,19
2015-1-5,458583,7
2015-1-5,493433,5
2015-1-5,495558,3
2015-1-5,496651,13
2015-1-5,498223,21
2015-1-5,750327,9
2015-1-5,753083,7
2015-1-5,787610,29
2015-1-5,814712,3
2015-1-5,896007,5
2015-1-5,930376,7
2015-1-5,943212,5
2015-1-5,988288,3
2015-1-5,991179,3
2015-1-5,1026444,13
2015-1-5,1140655,15
2015-1-5,1206306,7
2015-1-5,1206530,9
2015-1-5,1206696,9
2015-1-5,1206742,9
2015-1-5,1221802,3
2015-1-5,1241726,3
2015-1-5,1246236,3
2015-1-5,1256182,3
2015-1-5,1274488,3
2015-1-5,1279370,7
2015-1-5,1316335,9
2015-1-5,1442884,5
2015-1-5,1487764,13
2015-1-5,1487914,5
2015-1-5,1503351,3
2015-1-5,1517221,5
2015-1-5,1525502,3
2015-1-5,1525834,5
2015-1-5,1526178,3
2015-1-5,1526309,3
2015-1-5,1527084,3
2015-1-5,1542793,5
2015-1-5,1559669,3
2015-1-5,1575384,3
2015-1-5,1575915,5
2015-1-5,1577509,3
2015-1-5,1677914,31
2015-1-5,1812367,3
2015-1-5,1845683,3
2015-1-5,2145622,17
2015-1-5,2195278,9
2015-1-5,351661,19
2015-1-5,352934,3
2015-1-5,353719,11
2015-1-5,376630,15
2015-1-5,392426,57
2015-1-5,394138,5
2015-1-5,394209,9
2015-1-5,401156,19
2015-1-5,405110,25
2015-1-5,424248,11
2015-1-5,427497,39
2015-1-5,434059,5
2015-1-5,434336,19
2015-1-5,440993,3
2015-1-5,442850,3
2015-1-5,443364,13
2015-1-5,448227,9
2015-1-5,451841,25
2015-1-5,451932,15
2015-1-5,453399,13
2015-1-5,459432,9
2015-1-5,462197,5
2015-1-5,478371,29
2015-1-5,478541,7
2015-1-5,478799,7
2015-1-5,482488,5
2015-1-5,485507,3
2015-1-5,494836,19
2015-1-5,496978,27
2015-1-5,547848,5
2015-1-5,549488,3
2015-1-5,704566,5
2015-1-5,711529,9
2015-1-5,749218,3
2015-1-5,753070,7
2015-1-5,753169,9
2015-1-5,869751,29
2015-1-5,893477,3
2015-1-5,930495,5
2015-1-5,940839,11
2015-1-5,983944,7
2015-1-5,991212,3
2015-1-5,1008816,9
2015-1-5,1126066,3
2015-1-5,1139367,21
2015-1-5,1206515,3
2015-1-5,1206544,11
2015-1-5,1206840,11
2015-1-5,1206920,7
2015-1-5,1207291,5
2015-1-5,1207866,11
2015-1-5,1236678,11
2015-1-5,1318670,11
2015-1-5,1419445,3
2015-1-5,1515109,17
2015-1-5,1525953,3
2015-1-5,1526623,3
2015-1-5,1526641,7
2015-1-5,1526823,5
2015-1-5,1675970,3
2015-1-5,1677647,23
2015-1-5,1678059,13
2015-1-5,1764215,3
2015-1-5,1845703,41
2015-1-5,1889294,3
2015-1-5,1902733,7
2015-1-5,1921443,5
2015-1-5,2158455,3
2015-1-5,2164979,3
2015-1-5,2165485,7
2015-1-5,2324014,5
2015-1-5,119308,3
2015-1-5,351642,15
2015-1-5,376673,19
2015-1-5,382789,5
2015-1-5,382884,13
2015-1-5,385765,43
2015-1-5,399307,15
2015-1-5,436130,7
2015-1-5,436187,75
2015-1-5,439740,7
2015-1-5,441291,25
2015-1-5,444549,17
2015-1-5,446299,23
2015-1-5,446493,25
2015-1-5,448029,7
2015-1-5,461483,3
2015-1-5,481889,5
2015-1-5,485637,3
2015-1-5,498607,19
2015-1-5,498644,17
2015-1-5,548928,3
2015-1-5,705325,13
2015-1-5,721880,7
2015-1-5,752724,5
2015-1-5,874429,35
2015-1-5,917961,11
2015-1-5,983924,3
2015-1-5,1006258,5
2015-1-5,1087593,5
2015-1-5,1206246,15
2015-1-5,1206458,27
2015-1-5,1207130,25
2015-1-5,1207843,19
2015-1-5,1218927,7
2015-1-5,1227662,3
2015-1-5,1311435,5
2015-1-5,1339965,3
2015-1-5,1374660,3
2015-1-5,1389188,5
2015-1-5,1487825,7
2015-1-5,1487979,27
2015-1-5,1499435,7
2015-1-5,1525614,3
2015-1-5,1526531,11
2015-1-5,1526790,5
2015-1-5,1575922,5
2015-1-5,1656903,7
2015-1-5,1677592,39
2015-1-5,1678077,11
2015-1-5,1735537,3
2015-1-5,1747626,3
2015-1-5,1773153,7
2015-1-5,1814389,3
2015-1-5,1820740,5
2015-1-5,1845690,3
2015-1-5,1866365,3
2015-1-5,1938151,3
2015-1-5,2100044,5
2015-1-5,2188917,3
2015-1-5,2242746,7
2015-1-5,2290527,7
2015-1-5,2330836,3
2015-1-5,2341724,11
2015-1-5,2373499,5
2015-1-5,352941,23
2015-1-5,375003,7
2015-1-5,376800,5
2015-1-5,382749,11
2015-1-5,392481,9
2015-1-5,427515,3
2015-1-5,433206,7
2015-1-5,435498,5
2015-1-5,436236,31
2015-1-5,438637,13
2015-1-5,442909,3
2015-1-5,444381,25
2015-1-5,444795,5
2015-1-5,449729,9
2015-1-5,453937,13
2015-1-5,454474,9
2015-1-5,468493,7
2015-1-5,481935,15
2015-1-5,485945,3
2015-1-5,493182,5
2015-1-5,495222,11
2015-1-5,497979,3
2015-1-5,498716,43
2015-1-5,683555,3
2015-1-5,814976,3
2015-1-5,942523,11
2015-1-5,943557,5
2015-1-5,945829,5
2015-1-5,965066,3
2015-1-5,1067770,5
2015-1-5,1074655,5
2015-1-5,1085162,3
2015-1-5,1126019,7
2015-1-5,1126035,5
2015-1-5,1202193,3
2015-1-5,1206419,29
2015-1-5,1206593,7
2015-1-5,1207214,3
2015-1-5,1207579,7
2015-1-5,1228196,7
2015-1-5,1236462,3
2015-1-5,1255842,3
2015-1-5,1257787,3
2015-1-5,1273972,3
2015-1-5,1287295,3
2015-1-5,1304012,11
2015-1-5,1407386,11
2015-1-5,1517705,11
2015-1-5,1525580,5
2015-1-5,1525776,3
2015-1-5,1526986,5
2015-1-5,1535514,5
2015-1-5,1541992,3
2015-1-5,1562304,5
2015-1-5,1677685,23
2015-1-5,1685484,3
2015-1-5,1707763,9
2015-1-5,1712976,3
2015-1-5,1735053,5
2015-1-5,1747562,5
2015-1-5,1779511,3
2015-1-5,1793331,5
2015-1-5,1799777,3
2015-1-5,1868335,3
2015-1-5,1921416,5
2015-1-5,2188943,5
2015-1-5,2189113,3
2015-1-5,2260432,3
2015-1-5,2362658,11
2015-1-5,2722334,5
2015-1-5,353729,5
2015-1-5,376665,33
2015-1-5,376734,27
2015-1-5,376846,19
2015-1-5,385788,19
2015-1-5,400713,45
2015-1-5,438861,5
2015-1-5,439053,21
2015-1-5,441209,15
2015-1-5,443173,7
2015-1-5,443230,53
2015-1-5,443563,3
2015-1-5,445230,7
2015-1-5,455417,65
2015-1-5,455847,9
2015-1-5,457639,9
2015-1-5,465000,7
2015-1-5,480402,15
2015-1-5,483339,3
2015-1-5,485214,7
2015-1-5,485354,9
2015-1-5,485485,9
2015-1-5,491009,17
2015-1-5,497880,3
2015-1-5,524713,7
2015-1-5,547841,11
2015-1-5,549262,3
2015-1-5,619600,9
2015-1-5,673255,11
2015-1-5,752357,3
2015-1-5,923828,25
2015-1-5,930326,17
